run,il_db,bw3_hz,bw6_hz,bw60_hz,shape_60_6,fc_err_hz,ripple_db,ripple_nom_db,ripple_pv_db,att_p1k,att_m1k,att_p2k,att_m2k,att_p5k,att_m5k
1,9.293502533340646,478.9770617354661,628.4779282454401,3551.61642880179,5.651139473930377,-10.776531774550676,2.987126911951048,2.524020566234169,0.0,40.383555851954796,40.143804810985074,66.80241255052506,62.03605751106622,104.89496349181235,89.24784996808135
2,8.738206312060198,454.2437763810158,600.8304194267839,3570.4858235791326,5.942584975949649,-73.28528454527259,2.9961524370239605,2.8884347140289037,0.0,41.93647767850528,38.99575460248233,67.95580112589577,60.88573019434067,106.87484863136463,87.78177578200426
3,9.078111786082143,479.54002059437335,628.1363510955125,3625.9354412704706,5.772529220680498,130.43883910402656,2.99450842178258,2.460137947253612,0.0,41.98377853952944,37.585087072426475,67.65038988863334,60.132584154890814,105.66529717919151,87.69073596952313
4,12.684482623922523,539.3891015797853,707.303033804521,4064.153832618147,5.745986710614573,-43.38599421828985,2.9583462675223373,1.8004751879069971,0.0,35.99858108468794,35.49786138857155,62.49432499376459,57.25042953006843,101.15012316746079,84.17327193351137
5,13.092121006853084,459.83077570423484,683.7044344767928,4042.0501784943044,5.9119847329752915,-18.848927062004805,2.9930576061942915,3.167465899655145,0.0,38.30991497928232,33.62333493842742,64.33133965536675,56.2454153116518,103.23343395003809,83.4385383340281
6,11.737405171837562,591.9662022609264,713.2653419189155,3783.157263249159,5.303997041369256,-76.64579206518829,2.9810459552860173,1.3678800634710218,0.0,40.62202849851761,35.88650329704244,66.41411380037393,58.55364115850487,104.62520220726898,86.06841225060086
7,7.758708375021371,488.5451974067837,617.069558929652,3430.0061607714742,5.55854054236778,-43.18313726596534,2.9993203078711836,2.2822098720981483,0.0,42.75795269251491,40.4343413252366,69.03038303362678,62.483398820579424,107.67604731485291,89.54733262215366
8,8.295286115144592,434.9747850485146,581.0041043907404,3569.7340972349048,6.144077245337609,84.5277507621795,2.954178791986605,3.2590736412951564,0.0,44.13702961114755,36.45055981782977,69.05388936238262,59.90694147341614,106.3174090018695,88.16506658352745
9,8.198495833960123,505.750801904127,616.4433962777257,3410.9891903121024,5.533337222701551,-128.39746918156743,2.932453551414138,1.9920631548874272,0.0,43.65459496104232,40.11292407550678,69.04989572414732,62.65134603923935,106.19794065467038,90.52633533843813
10,8.86006859480715,467.7491879798472,608.8232739418745,3543.4486967604607,5.820159721914245,-46.785756677389145,2.9834245526565564,2.6415606952713553,0.0,41.50148076532426,39.65063950030747,67.75968151375658,61.479903275494536,106.47305876720064,88.42785285700505
11,9.473928748555293,433.37738568894565,590.7377774398774,3641.522667404264,6.164363963966875,-122.48816226795316,2.9862113099634957,2.9862113099634957,0.0,41.50376928402982,38.0933761275075,67.7327857514214,59.95771644435226,107.16352342764858,86.6599103742536
12,10.675350972808486,693.1322961635888,792.9430969171226,3814.841416815296,4.810990134912566,-8.566348323598504,2.9475361189689746,0.8177895732274472,0.0,39.18270453792326,36.37122497565978,65.43780382919691,58.79977987668686,103.74389494129936,86.1610121382193
13,11.45567595156222,587.5347968097776,708.7593183238059,3868.022160375491,5.4574551055261535,-89.19201523810625,2.9730283771585775,0.7587856070677805,0.038902581356982324,38.426753605996254,36.551121022425704,64.67577816382293,58.55809459328646,103.22031596707846,85.6713637676577
14,10.178741286641852,454.9828579965979,622.008698342368,3675.4097562991083,5.908936267441195,69.79898911714554,2.9902576142146664,2.7212810416391786,0.0,41.152205806172184,37.37994004317733,67.10509759442147,59.77334849829458,105.41210209695107,87.13670942617095
15,8.734697351761021,418.8430657312274,567.0001274570823,3590.3508654180914,6.332187051738987,37.84943619929254,2.9995013340671655,3.200004879767416,0.0,41.111035276364746,39.23969382984537,67.12236606850199,61.12859441897278,105.34083473175144,88.31037313673045
16,10.903389918810984,460.7275021597743,628.8704965002835,3766.097885305062,5.988670014357025,11.331793116405606,2.975343120112072,2.69175765079102,0.0,40.59625373458857,36.649254954571404,66.4441035411286,58.83348279356553,105.02583132255425,86.01884193449128
17,14.461733881951112,651.2029519081116,778.7043346110731,4213.621225468814,5.411066868625206,-78.84795348718762,2.985313767217427,0.3363791795848723,0.1801698134042784,36.13432497349951,33.20962052356973,62.39994278523505,55.23921628642528,101.3596909867433,82.22290275039889
18,14.718914865397677,574.4564669653773,748.0788508243859,4290.846847705543,5.735821622248794,25.67623956501484,2.9842781486921,1.8038803077626913,0.0,36.41230588033211,32.218817687810834,62.13918015036316,54.33206295211426,100.58916691179584,81.55980803087583
19,9.590499185798233,565.2181439474225,687.5443590991199,3658.0060387346894,5.320392772224508,-7.285630013793707,2.9913591158730046,1.4482615197158495,0.0,40.15241856400232,38.52845109262833,66.73215598545066,60.40313944774368,105.83913035779791,87.22351663758572
20,10.362608583982473,429.59337720274925,599.0979496687651,3724.869015870616,6.217462466580058,153.0207618251443,2.9989068810315516,3.125967808510998,0.0,41.11686597713955,36.87701528938407,67.00567249832773,59.09707707182228,105.86759154009879,86.18246321343345
21,6.387388783928918,439.58874625340104,570.6045263372362,3261.1883894521743,5.715321626321557,-242.3882202040404,2.9751521908652006,3.157954100899401,0.0,43.248658711371675,43.187820199294066,70.00162810422236,64.79012179708691,108.91163567538999,91.57832444849888
22,13.252097657325974,553.6592499036342,756.6332881338894,4097.917340353131,5.415988702347428,20.24951745942235,2.9915875252987814,2.783685386030294,0.0,39.85976806827568,31.08854249541285,65.13153532803035,54.70064398386046,103.25179709213589,82.75895747420057
23,7.641653220069001,478.2582307308912,608.793969463557,3421.719176493585,5.62048796164761,-86.06403679400682,2.988560560100554,2.2488508787418393,0.0,43.0721800489834,40.3518289072661,68.86487866775539,62.663685082593126,106.54661034157462,90.24218445166795
24,7.993678898214367,495.8403971269727,626.127317212522,3503.136375600472,5.594926589684997,-149.31779074668884,2.98064368994653,2.0200964044211966,0.0,43.05326844734785,38.97345811948944,69.30954019230687,61.10419122656663,108.85091338838618,87.862735771658
25,8.029144499277878,482.6862313244492,616.4756753332913,3511.860248779878,5.696672860419394,-94.41251281835139,2.994637825963176,2.4700484673931733,0.0,43.280090494254026,38.58895650443438,68.89831739404572,61.1091771610276,107.04024083960518,88.62518589306711
26,8.114636987760544,469.85353273153305,604.7581733316183,3540.4051324818283,5.854249332386372,67.61036010831594,2.987103988130034,2.4249961868670677,0.0,41.68738242525051,39.602145521986195,67.88495462586468,61.438378811704425,106.65726802934668,88.35235051906902
27,10.092301466704157,655.4707679413259,757.7263672091067,3778.405597116798,4.986504047673039,39.2344975490123,2.9690225696872066,1.9215777550271955,1.5203793538155352,40.859131488903564,35.11749912657042,66.81944171094565,58.34759334185381,105.20824565403282,86.04290460985577
28,11.58615471394127,459.7821450252086,643.9491990469396,3893.2819701954722,6.0459458229898,146.59872508607805,2.978886129394777,2.978886129394777,0.0,40.62751638254628,33.888717084331546,65.85305719956128,57.15426053192106,103.36724719681028,85.24355508564142
29,10.60264890887261,475.64564264565706,637.9735907893628,3751.239481171593,5.879929099463499,52.36842856928706,2.9817238778121222,2.876372355253592,0.0,43.061079181530125,34.56950012475317,68.30520674855747,57.690008756017576,106.98815268672546,85.29974688535859
30,10.385162661426147,482.8739400859922,667.7600661031902,3734.4493666924536,5.5925017925755425,121.90198502875865,2.997479008974789,3.2520600803310487,0.0,42.597813471634566,34.22726322329204,67.3520290239375,58.37834788338655,103.82053015423938,87.23957224057251
31,7.389303692313852,488.96250230818987,647.3718099370599,3510.8414367064834,5.423222609967866,137.07840587757528,2.9704339542047418,2.40422693185271,0.0,41.883175853269655,39.43982748210023,68.33283434056028,61.6522922163882,107.16892287289342,88.69556389121756
32,9.601634926533947,593.0115675460547,695.5006635691971,3586.3167103212327,5.156453326610552,-104.77263613790274,2.9863835069167113,0.9968438258329417,0.08048728181133136,41.580554576345556,38.60882042005259,67.96956830111814,60.67439875680298,107.16073141764588,87.54035513644945
33,10.61478544016958,463.1895610280335,614.4213567785919,3672.1606719959527,5.976616260946841,-81.0121898483485,2.994504643148762,2.835545329342736,0.0,41.82753636926121,37.038280945532215,67.22677752134013,59.64661751717426,104.88235496435213,87.4090182465023
34,11.807724136920289,627.8441942632198,747.1449602395296,3884.1542449947447,5.198662176279033,66.34409560449421,2.9703862394512246,0.9147556833324852,0.0,38.58218760944981,36.26550555422169,65.27517951130037,58.01963814705742,105.16009888948246,84.470503357244
35,9.684839684795035,381.54737738892436,535.9482995402068,3571.715453643352,6.664291045810851,-210.99598339945078,2.988494840215763,4.308324522610407,0.0,37.340804196094204,42.0631720427839,65.36769278274944,62.83757610691748,104.81758374831095,89.14888062253027
36,9.487147246920198,559.2521166149527,694.115119708702,3701.906683523208,5.3332748104907735,14.570438835769892,2.946568397739565,1.5585675978703275,0.0,41.2371455976952,36.69972080228775,66.68789922472563,59.538223032577584,103.87231992864645,87.5619634400614
37,11.600855639742749,534.6231256257743,701.5146267469972,3933.648006780073,5.607364204251655,59.80127205699682,2.9678748391484966,1.930292403430018,0.0,37.50688638467187,36.142777883517354,63.991913696273386,58.08942636242967,102.79240320538901,85.05711190461945
38,11.70675705403664,471.3447800800204,641.8591371253133,3869.7255617007613,6.028932732861067,127.94938328117132,2.959506887190882,2.9121841167742346,0.0,40.913818706878594,34.62516342663049,66.49477393788426,57.225663237873825,105.32653121235666,84.4912894673578
39,7.299803486451873,474.5924467537552,623.8711707945913,3529.1098292805254,5.656792611182349,120.62186121568084,2.9643217135876583,2.50112849035607,0.0,42.90326928475719,38.310034286037016,68.63723452787687,61.025537163947135,106.66669355997324,88.61211317318063
40,10.086329592173684,427.9884777069092,622.4190743546933,3669.7562251333147,5.895957203654171,-63.16547490283847,2.989405542701922,3.2254091981696646,0.0,40.66000832401454,37.6553365985474,66.74092452139504,60.12751762754793,104.8877694129835,87.56403102772909
41,9.955699008960012,358.20769009925425,510.357738353312,3609.1796350497752,7.071862271932872,104.474888920784,2.9740274991657447,4.542774467961079,0.0,42.87394917362419,36.86068067736995,68.28454352043892,59.92930355436413,106.28289154294963,87.69160902485102
42,10.027305052376027,428.4772094748914,603.7082899492234,3652.441123239696,6.050009887303179,-6.673750255256891,2.978376153110263,3.061582612374476,0.0,40.95239364944601,37.946323555505394,66.9319849989978,60.25659417630154,105.03960069548823,87.65411548790439
43,8.712349873733052,400.1541473567486,621.0529314018786,3602.532456053421,5.80068505259538,-100.95617845281959,2.976567892382308,3.723389581349748,0.0,40.44127806521843,38.60479436539263,67.30948313428286,60.90108633167124,106.06964182654632,88.05391228052045
44,12.308028789130407,571.4506236873567,708.6216638442129,3948.7449858002365,5.572430518675688,65.07190651446581,2.9503041050699697,1.3570674244121577,0.0,39.091938793284605,34.35350018005576,64.99569786848528,57.07571075332822,103.391902180848,84.56139720919674
45,14.377198533933893,524.9987405538559,740.4443511590362,4174.039830707014,5.6372093651241775,-82.07328101061285,2.9741866385278968,2.4364872261749824,0.0,36.14549518284063,33.506940271208556,62.072420722105186,55.87224176197523,99.62561396446425,83.55342651217772
46,8.92927149201321,393.09287438355386,642.5238913223147,3524.74961794354,5.485787634588346,-59.76055163517594,2.986962499745543,4.089287773184896,0.0,42.90418807185771,37.90335636405283,68.47341034657829,61.15689961211161,105.47619104137712,89.43670290028365
47,14.61209182699167,712.3613712787628,860.4266007207334,4293.918862948194,4.9904534092174835,-7.5900482181459665,2.972788124275798,1.9954247009096697,0.0,33.535448591859485,33.522412567937494,60.323275273201205,55.54953441075416,98.72628934931156,82.67482660415523
48,8.725021853427531,447.30200042016804,588.2469529882073,3653.541793040931,6.210897947675684,-117.97240385785699,2.9447859120814908,2.94260899765216,0.0,38.599245804486465,40.08241783768134,65.36906932071518,61.4303268330152,103.87750958913534,88.28228735761884
49,9.371164195122715,464.48638302460313,610.7104799803346,3601.8787482492626,5.897849908135269,130.96719332784414,2.984266458891115,3.0815228724872856,0.0,39.980939600003175,39.99373925881623,66.30723509242341,61.545805838606114,104.54602183487266,88.60567544532589
50,11.719838520835042,641.2091505732387,760.2120155785233,3874.139809826389,5.096130724634968,16.595059540122747,2.9592384169747614,1.3275067020172227,0.03134304545955402,38.75309570131097,35.90789195961806,64.88355330814962,58.27036522877227,102.93921818600322,85.73927391755934
