run,il_db,bw3_hz,bw6_hz,bw60_hz,shape_60_6,fc_err_hz,ripple_db,ripple_nom_db,ripple_pv_db,att_p1k,att_m1k,att_p2k,att_m2k,att_p5k,att_m5k
1,7.2689036587776705,451.14747665449977,569.2748402059078,3151.137019917369,5.535352693222129,-13.003673857077956,2.9885194308574494,2.0807642545762093,0.0,46.07639450479397,42.962434861790875,72.1079856648585,65.22484328225552,110.46319366225468,92.47484802989209
2,7.2689036587776705,451.14747665449977,569.2748402059078,3151.137019917369,5.535352693222129,-13.003673857077956,2.9885194308574494,2.0807642545762093,0.0,46.07639450479397,42.962434861790875,72.1079856648585,65.22484328225552,110.46319366225468,92.47484802989209
