run,il_db,bw3_hz,bw6_hz,bw60_hz,shape_60_6,fc_err_hz,ripple_db,ripple_nom_db,ripple_pv_db,att_p1k,att_m1k,att_p2k,att_m2k,att_p5k,att_m5k
64,4.605470553067271,1851.6886885687709,2215.270772093907,5700.854093046859,2.5734344373885847,-187.72201477363706,2.9629604853061267,3.8403382104785546,0.0,4.3273989978159015,3.4021256519398086,44.58065401078701,37.23918372744826,107.66526909713163,79.49789976719809
65,5.063467829321608,1888.2027952373028,2225.2706091441214,5736.238589018583,2.577771245190194,-92.1744999140501,2.996693315015891,3.322172711914943,0.0,3.8881414741466567,3.594556985709829,44.396405247619185,36.765911531351094,107.62296890109717,79.07546544640844
66,4.151156489948043,2060.9514854047447,2302.2830962836742,5547.59221130237,2.4096047181414164,-287.2673258446157,2.9750215881422664,2.7023352183405818,0.24740491846840396,3.0976350038579565,1.438298264629766,46.63460203925419,38.305622445110565,110.60901220293108,80.38223502623971
67,3.940441565664119,2055.323473209515,2290.982339132577,5685.282556852326,2.4815916123582666,-118.07329007424414,2.9902870108414765,2.278092060120307,0.0,2.578128427686029,2.7043943817770137,44.75559336767752,37.175754652927615,106.87870388757375,80.01078628675646
68,3.9293275928265707,2101.60326926969,2298.410080868751,5602.339284574613,2.4374846469769427,-166.65559087879956,2.938394140460961,1.6786456499606075,1.1381809841590647,2.1860414549893608,2.0792076694987194,46.017055106879546,37.6240199803308,108.74651993761401,80.40137534592559
69,3.096561366801778,1996.0505819283426,2273.5573213100433,5592.525939716026,2.459813037171882,-269.82761413417757,2.986415744798197,3.060294440861371,0.07887825751479927,3.423199001854986,2.239336438207854,44.40446995124801,38.65386848023066,106.10713100336143,81.74419168066748
70,3.0708090295594888,2001.3141883220524,2238.0762053187937,5495.855817647651,2.4556160351406873,-281.4642162770033,2.969050852965519,2.5814500058336387,0.049797455061186824,3.1702691468076973,2.8170875074650468,44.99104768614726,40.17540168409874,108.94245090362051,81.903492201954
71,4.05899566420157,1936.2409869022667,2174.596240444109,5489.8232897575945,2.524525329187744,-320.63306437060237,2.9646166156181675,2.9646166156181675,0.0682821651264982,3.7681138499027313,3.380246125940855,45.110076196797756,40.52610262988877,109.21856684964747,81.72417837707154
72,4.0081667933712275,1921.9102760944515,2174.9031427279115,5473.966697940603,2.51687837973087,-161.22224926389754,2.9697493128833354,3.044928254244767,0.1646555472391924,3.8134945137095104,3.5512799743727306,46.020147118920306,39.857849873752144,108.93552091983467,82.11498901173984
73,4.013948080892455,1900.4852536153048,2188.5993626341224,5650.138658929616,2.581623094383663,-271.408680530265,2.9857261116833955,3.330122193871433,0.3455741529758072,4.122960110026869,3.643381841663426,44.97405917780651,37.757773386278764,109.61418000024857,79.53047804391689
74,4.073114734109165,2081.4484470505267,2287.7683181874454,5690.463606167585,2.4873426041130027,-125.23615897633135,2.939090143707446,1.814386561266776,0.14390135124399883,2.356904236570713,2.227335697359666,44.243811386141,37.427156559659096,106.02107465726064,80.30939648248409
75,4.518839456656282,1839.643193218857,2219.494751090184,5670.5730938874185,2.554893671680059,-286.6936174929142,2.9958953450402372,3.410396076068489,0.0,3.915880218258436,3.6592104218238584,43.54433352468719,38.47233853554287,107.43604479240112,80.07692269334095
76,4.416441230975702,2021.4995163027197,2244.0768234785646,5639.667425936088,2.513134740723353,-201.40837820619345,2.9670994291201787,2.324101033247426,0.1284467768430142,2.978863070953406,2.6368484053885526,43.554596675449275,38.92268362045933,106.67219051524624,80.79168373823043
77,3.706698846396446,1935.6366146933287,2174.4500493742526,5487.943513369188,2.523830572676741,-193.36074779368937,2.988818184566344,2.9169151590450375,0.0,3.6110404079378298,3.54910681812669,47.62923137292105,39.14457205170127,112.0088330684719,80.45197171192152
78,3.275151576504661,1998.548468440771,2230.6140852607787,5466.811484379694,2.450810079835291,-280.68936194106936,2.9884158736596396,2.5587641489723216,0.411398759996652,3.17110882200758,2.8181073437603725,47.69623900998032,38.97699146623372,111.16665105604851,81.20034010434942
79,3.3272090428636862,1928.0558638814837,2215.7324518244714,5447.2850779518485,2.4584579575329424,-325.4038360118866,2.992488566237896,3.1948211151948267,0.07990376119703768,3.7430536184624135,3.0868343370891007,45.30969557573633,40.83241711796787,108.59965248528431,82.63036986328387
80,3.9738278943369147,1801.6389534436166,2154.3222539480776,5628.484382197261,2.612647375239394,-170.37831051275134,2.999455673089545,4.066043124748906,0.0,4.776212670191856,4.288622351549735,45.707074922544365,37.381604170384826,108.37229780082193,80.20948259530344
81,3.1799240988783524,2083.0423797033727,2320.1104342527688,5646.428470104933,2.4336895290604827,-190.91073961928487,2.9465048473642845,2.1040331080595083,0.006540865232480542,2.5542982319317447,2.3051396224957164,44.56371991281524,37.50981179115242,107.19809900043765,80.60329918859976
82,3.238242570331791,2099.1987214852124,2312.7120310347527,5550.049811214209,2.399801504353747,-292.6993388608098,2.9848510149444234,1.9797307950512737,0.13451259746090427,2.4090594688888913,2.138391547467646,45.113571952444225,38.70460961881594,107.46112514944605,81.8329525285137
83,3.4489172140835955,2008.5089011546224,2282.281517110765,5575.428670607507,2.4429189075963222,-193.96426571533084,2.997713037138245,2.7094375067914425,0.0,3.1118933357889054,2.6971525054699974,46.182809334536614,37.46580399422189,106.53794728109794,81.68558745921872
84,4.193459218658725,1960.814378619194,2257.1291228663176,5648.660712344572,2.502586429424722,-306.2028286717832,2.984928553636065,2.984928553636065,0.0,3.4779015228557175,2.9541760456913506,43.987564239886474,38.26788083081472,107.42226403900199,80.44721586938607
85,3.6110072887393634,2077.202895415947,2320.770853690803,5653.001145495102,2.435829085195954,-228.09421273879707,2.9472905180675046,2.3668513628021297,0.11289455055657083,2.796174779294259,1.9536128670182145,44.75683562222172,37.328200293479995,107.60985479935628,80.35038160565703
