run,il_db,bw3_hz,bw6_hz,bw60_hz,shape_60_6,fc_err_hz,ripple_db,ripple_nom_db,ripple_pv_db,att_p1k,att_m1k,att_p2k,att_m2k,att_p5k,att_m5k
11,9.321423253782104,460.91376070305705,605.3674840442836,3621.836923962459,5.9828732454640985,-51.13174961321056,2.960142941687094,2.527936275982249,0.0,41.75447474010876,38.31931279813732,67.90763221979013,60.13790276191922,107.31690555287615,86.81813697544719
12,7.003236480089869,518.0968750268221,634.4006055053324,3419.197334041819,5.389650174306272,-9.70331883057952,2.978976702620166,1.6744740770927002,0.0,43.212842354878084,40.27461314372358,69.18989752767962,62.50782063649366,107.40883109820277,89.8260247983378
13,9.242510062143932,487.35070653259754,623.6063103210181,3618.3732145745307,5.802335792131218,-40.076624281704426,2.9948129144873565,2.1541085249888106,0.0,41.23820678931693,38.59712056066927,67.18994241018488,60.62585057306809,105.55616945879365,87.8181319932801
14,9.746010239905768,473.73104857467115,622.083619074896,3625.19230369851,5.827500021764845,9.189250878989697,2.9776133882441975,2.3913525402000904,0.0,41.42215632474886,38.15385395471241,67.39692396739255,60.3740791965538,105.76549723658405,87.62618247636176
15,8.487674717804447,454.0937380604446,590.1599678397179,3557.3175374008715,6.027717451630008,2.2157896757125854,2.974678238722772,2.694280836382008,0.0,41.82481743169467,39.36466993781138,67.61110716849443,61.286104870153046,105.70468936327194,88.52021036303319
16,10.232238356096609,468.8814117088914,615.8785706404597,3688.4347753766924,5.988899356477112,-9.042381450533867,2.970605223409388,2.50179843576913,0.0,41.120483631978175,37.66673031728058,66.97700558411648,59.669165184578254,105.61412362896468,86.74415773341669
17,11.228414966604937,496.845209678635,642.2172666788101,3819.86798145622,5.947937216341829,-38.65588003396988,2.962858110828911,2.0298479747212568,0.0,39.719677853717606,36.71332437068192,65.72552732993366,58.55807704856298,104.60201325167992,85.47062005907424
18,12.358521832524493,480.2175080049783,639.8862237334251,3992.3244721833616,6.239116149258674,0.15119334682822227,2.981028672340692,2.3511525828568622,0.0,38.693308788219035,35.137493663263335,64.32677258146873,56.963198898856334,102.84390682285505,84.01088554854546
19,7.676646781245017,488.0475271344185,615.8520193621516,3452.2761675454676,5.605691073516408,-11.525936475023627,2.9801007949560834,2.1240424388707257,0.0,42.876077855724965,40.0907902413002,69.05490183955044,62.08015314682442,107.9333989535493,89.04048653656588
20,9.808033239456414,462.6062023323029,609.0070038046688,3657.18552403152,6.005161683172556,38.11229628697038,2.992671543023903,2.5714376493089333,0.0,41.458751261958035,37.95081078231526,67.39740422414037,59.88883815277658,106.33709051235552,86.81646583839097
21,6.189787041767492,465.39598990790546,583.3953976258636,3239.6928686555475,5.553168368896167,-94.23796602897346,2.9760748029158623,2.48819729509329,0.0,44.63874893328986,42.52428716228799,70.84647052045129,64.51046290803421,109.40062110814051,91.59234334926208
22,9.506917352602345,476.330015078187,626.4033444449306,3656.7157788313925,5.83763769983011,2.5094994101673365,2.9806875072998125,2.72768848187731,0.0,42.30869825502131,36.96553347172749,67.91809766162358,59.47202583041723,106.42940459856263,86.83337067275157
23,7.616688318679542,477.4792462680489,607.6784984506667,3419.0398771986365,5.626396006960587,-40.21002002246678,2.9735480901217484,2.2559631039291146,0.0,43.14885103918512,40.33755066992289,68.91920776910196,62.66767589902653,106.58698355001769,90.25973764648843
24,7.569448440919117,486.4221807643771,617.5604591649026,3457.5213555376977,5.598676703189739,-56.750392861664295,2.996416620182175,2.1797947545923266,0.0,43.3957712541524,39.57446497968899,69.6725786606952,61.60531774620164,109.23659222326488,88.31009062762314
25,7.697175962955426,478.9196570981294,610.8452913518995,3476.3163604531437,5.6909931363463455,-39.26274889707565,2.9853521062044317,2.2912275870072216,0.0,43.06243803228456,39.49016430445382,68.8860841929477,61.73781920151031,107.186173201225,89.05944236699476
26,7.94785991745915,475.43324501253664,608.7218350246549,3520.8338940311223,5.783978315626741,16.967847917228937,2.9750562028566385,2.2831490320135774,0.0,42.33365602260022,39.45398206417685,68.32831750257081,61.419580134548106,106.95548282103208,88.44759274252111
27,6.923398654349753,540.3578593302518,651.0834113284945,3430.810309799388,5.26938676382345,8.559368809685111,2.979193912365427,1.4316661373817796,0.0,43.5997660563043,39.55706599542859,69.59134839056209,62.04812139051348,108.09827820776023,89.36304286577918
28,10.124854374050397,479.16492360830307,630.9313532076776,3718.0904555041343,5.893019005318454,37.146925469860435,2.9547315708278017,2.4476986005682946,0.0,40.94921574686045,37.017191408787674,66.57386387162536,59.424657577959955,104.44390770097762,86.97876338222497
29,8.847632374196742,465.1291273776442,601.4293581154197,3552.029865309596,5.905980174363103,1.9576412960886955,2.9561061858165925,2.6194685540960467,0.0,43.17837663697582,38.30879716643831,69.00020608066254,60.44968560566168,108.15790140527562,87.39219540260417
30,7.911520184314137,489.0418697632849,623.665597403422,3460.5402389299124,5.548711125541594,27.795907095074654,2.9517951968223812,2.4406233551065917,0.0,43.42690293943907,39.13320787639592,68.7782309967661,61.995178619077905,105.75181726573005,90.09665238780705
31,6.703537852459195,499.27562131918967,631.5728443525732,3438.324639922008,5.444066619815871,38.6749949157238,2.998838587894199,1.9894291565906785,0.0,42.881731589284584,40.05884017454587,69.16319307797272,62.25983227574085,107.90582970036412,89.34367322291774
32,7.416508039172499,489.3965696450323,606.5242996141315,3357.9052390269935,5.536307846467619,-48.17768439464271,2.933335780868016,2.0045926751807146,0.0,44.13481666498774,40.794146690473916,70.3013807585459,62.8171295546968,109.39324856179128,89.69919431604983
33,10.066451254932268,457.2805419638753,602.7915261182934,3608.8545286301523,5.986903219873634,-44.265054281800985,2.949732558771286,2.7094681324392837,0.0,41.75358475340412,38.32743478922566,67.38602237074095,60.58616757519986,105.24294698369968,88.09845207390009
34,9.090273843982374,498.52248691767454,628.9870636221021,3578.424463899806,5.689186107092557,10.506616540253162,2.959487134767894,1.960531357250149,0.0,41.97118961777568,38.82275449732083,68.31132530504283,60.58061881312806,108.01122863130308,87.11843030659155
35,8.336312393447788,438.2826261986047,576.5143002942204,3419.2772468533367,5.930949579409097,-79.78334738686681,2.999162454531529,3.2323638873044835,0.0,42.21300663806525,41.30985541929304,68.5122818655116,63.01456258162635,106.9476970314783,90.0401628361209
36,7.82142323819528,499.16872826591134,630.1143160182983,3520.117146473378,5.5864738460745516,0.6837879717350006,2.980726360011804,2.112116891037971,0.0,42.47584619136687,39.06252086227072,68.03156267952842,61.558432395705175,105.36816355552527,89.35156013317169
37,10.114682829512404,494.40759163722396,645.5477177649736,3757.911783900112,5.8212765384886165,10.299380471929908,2.99625985170789,2.167868100499449,0.0,39.703009106044796,37.41774590154132,65.86170928635215,59.39704037406967,104.47021561202097,86.47137006124201
38,10.355117424394813,464.5199405774474,613.6704583708197,3710.281230892986,6.046048298859112,26.262447729706764,2.978562058937655,2.5663267011117767,0.0,41.31018809311995,37.240883071496526,67.21817753243985,59.197161917489304,106.3354915974577,86.05056308674288
39,7.003777754563709,493.8216466140002,628.1925273668021,3494.7822505738586,5.563234356229858,33.967691134661436,2.97780993864912,2.098752265732003,0.0,42.61935170901027,39.306031526791,68.58155678494836,61.66622066231535,106.79009779536169,89.0292093341577
40,8.340374585526373,459.4054592177272,599.8160984441638,3475.372258938849,5.794062993563297,-34.25507311522961,2.946023739403401,2.6350802379268394,0.0,42.707589205169505,39.77322666514547,68.57159851852353,61.97695711263447,106.6586361742209,89.33193034760528
41,8.99097505635128,437.4233643859625,575.8001318145543,3491.5689867753536,6.063855830967175,8.501805454492569,2.9464355381877247,3.070410278332142,0.0,42.85365901790246,39.562805996611935,68.61902126980277,61.662006041299755,106.89985458735914,88.89889443853214
